tokens,scan_kernel,operands,regs_per_lane,workgroups,qk_reread,gemm_kernel,out_kernel,dispatch,us_per_layer,us_per_graph,gflops,gbps
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,norm,274.029,9.9,0.0,229.6
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,out,865.320,31.2,37225.8,50.9
1024,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,layer,6533.709,235.2,,
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,qkv,3737.152,134.5,23119.9,24.0
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,conv,390.293,14.1,0.0,214.9
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,scan,2101.579,75.7,3065.5,218.5
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,norm,274.408,9.9,0.0,229.3
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,out,866.452,31.2,37177.2,50.8
1024,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,layer,7369.884,265.3,,
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,qkv,7420.929,267.2,23286.2,12.8
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,conv,776.672,28.0,0.0,216.0
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,scan,20784.167,748.2,619.9,625.1
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,norm,546.104,19.7,0.0,230.4
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,out,1637.206,58.9,39350.3,34.6
2048,l64,reg,6,6144,128,gemm_m8,gemm_m8,layer,31165.078,1121.9,,
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,qkv,7361.796,265.0,23473.3,12.9
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,conv,777.688,28.0,0.0,215.7
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,scan,10194.804,367.0,1263.9,642.4
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,norm,545.770,19.6,0.0,230.6
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,out,1612.190,58.0,39960.9,35.1
2048,l32,reg,12,3072,64,gemm_m8,gemm_m8,layer,20492.248,737.7,,
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,qkv,7368.949,265.3,23450.5,12.9
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,conv,778.481,28.0,0.0,215.5
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,scan,3723.892,134.1,3460.1,893.7
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,norm,546.368,19.7,0.0,230.3
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,out,1639.854,59.0,39286.7,34.5
2048,l16,reg,24,1536,32,gemm_m8,gemm_m8,layer,14057.544,506.1,,
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,qkv,7362.664,265.1,23470.5,12.9
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,conv,777.117,28.0,0.0,215.9
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,scan,1836.142,66.1,7017.4,935.4
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,norm,547.070,19.7,0.0,230.0
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,out,1727.370,62.2,37296.3,32.8
2048,l8,reg,48,768,16,gemm_m8,gemm_m8,layer,12250.363,441.0,,
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,qkv,7358.978,264.9,23482.2,12.9
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,conv,777.588,28.0,0.0,215.8
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,scan,3192.930,114.9,4035.4,285.7
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,norm,546.581,19.7,0.0,230.2
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,out,1616.369,58.2,39857.6,35.0
2048,l4,reg,96,384,8,gemm_m8,gemm_m8,layer,13492.446,485.7,,
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,qkv,7355.888,264.8,23492.1,12.9
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,conv,777.380,28.0,0.0,215.8
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,scan,2242.572,80.7,5745.6,227.2
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,norm,618.242,22.3,0.0,203.5
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,out,1632.247,58.8,39469.8,34.7
2048,l2,LDS,64,192,4,gemm_m8,gemm_m8,layer,12626.329,454.5,,
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,qkv,7357.211,264.9,23487.9,12.9
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,conv,777.023,28.0,0.0,215.9
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,scan,3952.021,142.3,3260.3,78.0
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,norm,546.785,19.7,0.0,230.1
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,out,1624.227,58.5,39664.7,34.9
2048,l1,LDS,128,96,2,gemm_m8,gemm_m8,layer,14257.267,513.3,,
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,qkv,7353.435,264.7,23499.9,12.9
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,conv,776.050,27.9,0.0,216.2
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,scan,3735.852,134.5,3449.0,244.2
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,norm,545.807,19.6,0.0,230.5
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,out,1659.314,59.7,38826.0,34.1
2048,l16w4,reg,24,384,8,gemm_m8,gemm_m8,layer,14070.458,506.5,,
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,qkv,7378.681,265.6,23419.5,12.9
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,conv,776.599,28.0,0.0,216.0
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,scan,1790.244,64.4,7197.3,284.7
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,norm,546.676,19.7,0.0,230.2
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,out,1657.459,59.7,38869.4,34.2
2048,l8w4,reg,48,192,4,gemm_m8,gemm_m8,layer,12149.659,437.4,,
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,qkv,7363.234,265.1,23468.7,12.9
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,conv,777.864,28.0,0.0,215.7
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,scan,3182.362,114.6,4048.8,96.9
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,norm,563.438,20.3,0.0,223.3
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,out,1638.583,59.0,39317.2,34.6
2048,l4w4,reg,96,96,2,gemm_m8,gemm_m8,layer,13525.481,486.9,,
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,qkv,7361.258,265.0,23475.0,12.9
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,conv,776.803,28.0,0.0,216.0
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,scan,2872.790,103.4,4485.2,72.3
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,norm,546.737,19.7,0.0,230.1
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,out,1630.195,58.7,39519.5,34.7
2048,l2w4,LDS,64,48,1,gemm_m8,gemm_m8,layer,13187.783,474.8,,
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,qkv,7358.758,264.9,23482.9,12.9
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,conv,777.328,28.0,0.0,215.8
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,scan,15786.288,568.3,816.2,823.0
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,norm,548.875,19.8,0.0,229.2
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,out,1631.287,58.7,39493.1,34.7
2048,l64s,LDS,2,6144,128,gemm_m8,gemm_m8,layer,26102.536,939.7,,
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,qkv,7360.474,265.0,23477.5,12.9
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,conv,777.063,28.0,0.0,215.9
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,scan,3613.339,130.1,3565.9,921.1
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,norm,546.539,19.7,0.0,230.2
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,out,1676.095,60.3,38437.3,33.8
2048,l16s,LDS,8,1536,32,gemm_m8,gemm_m8,layer,13973.510,503.0,,
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,qkv,7384.417,265.8,23401.3,12.8
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,conv,776.989,28.0,0.0,215.9
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,scan,1968.916,70.9,6544.2,872.3
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,norm,546.315,19.7,0.0,230.3
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,out,1631.640,58.7,39484.5,34.7
2048,l8s,LDS,16,768,16,gemm_m8,gemm_m8,layer,12308.277,443.1,,
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,qkv,7357.701,264.9,23486.3,12.9
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,conv,778.054,28.0,0.0,215.6
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,scan,1971.236,71.0,6536.5,462.8
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,norm,546.709,19.7,0.0,230.2
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,out,1640.284,59.1,39276.4,34.5
2048,l4s,LDS,32,384,8,gemm_m8,gemm_m8,layer,12293.984,442.6,,
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,qkv,7365.032,265.1,23462.9,12.9
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,conv,777.082,28.0,0.0,215.9
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,scan,19933.913,717.6,646.4,651.7
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,norm,545.969,19.7,0.0,230.5
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,out,1649.045,59.4,39067.8,34.3
2048,l64p,reg+pf,10,6144,128,gemm_m8,gemm_m8,layer,30271.041,1089.8,,
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,qkv,7359.930,265.0,23479.2,12.9
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,conv,778.368,28.0,0.0,215.5
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,scan,3828.510,137.8,3365.5,869.3
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,norm,546.330,19.7,0.0,230.3
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,out,1684.321,60.6,38249.5,33.6
2048,l16p,reg+pf,40,1536,32,gemm_m8,gemm_m8,layer,14197.459,511.1,,
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,qkv,7375.135,265.5,23430.8,12.9
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,conv,777.306,28.0,0.0,215.8
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,scan,2785.802,100.3,4625.2,616.5
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,norm,546.777,19.7,0.0,230.1
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,out,1687.219,60.7,38183.8,33.6
2048,l8p,reg+pf,80,768,16,gemm_m8,gemm_m8,layer,13172.239,474.2,,
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,qkv,7366.565,265.2,23458.1,12.9
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,conv,777.009,28.0,0.0,215.9
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,scan,4494.925,161.8,2866.5,203.0
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,norm,547.536,19.7,0.0,229.8
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,out,1626.369,58.5,39612.5,34.8
2048,l4p,reg+pf,160,384,8,gemm_m8,gemm_m8,layer,14812.404,533.2,,
