op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemm,wmma_reg64_bt_pad2048,fp16,0,1024,189636.300,11324.2225,0.0000,2814.0,2814.0,2814.0,135.27,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=6144B
gemm,wmma_reg64_bt_pad2048,fp16,0,2048,2470507.950,6953.9826,0.0000,2815.5,2813.0,2818.0,135.12,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=8192B
gemm,wmma_reg64_bt_pad2048,fp16,0,4096,14718056.450,9338.1184,0.0000,2828.9,2818.0,2839.0,133.66,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=12288B
gemm,wmma_reg64_pad64,fp16,0,256,10788.450,3110.2181,0.0000,2840.0,2840.0,2840.0,131.88,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=640B
gemm,wmma_reg64_pad64,fp16,0,512,20230.400,13268.9149,0.0000,2837.0,2837.0,2837.0,131.68,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1152B
gemm,wmma_reg64_pad64,fp16,0,1024,92391.500,23243.3032,0.0000,2814.0,2814.0,2814.0,131.49,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2176B
gemm,wmma_reg64_pad64,fp16,0,2048,890205.400,19298.7699,0.0000,2815.1,2814.0,2816.0,135.10,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4224B
gemm,wmma_reg64_pad64,fp16,0,4096,5809898.850,23655.9976,0.0000,2810.8,2806.0,2814.0,138.00,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8320B
gemm,wmma_lds128_db_bt_pad64,fp16,0,256,20232.400,1658.4504,0.0000,2813.0,2813.0,2813.0,139.48,tile=128x128x16 waves=16 ai=64 strideA=512B strideB=640B
gemm,wmma_lds128_db_bt_pad64,fp16,0,512,40124.200,6690.1136,0.0000,2814.0,2814.0,2814.0,138.51,tile=128x128x16 waves=64 ai=64 strideA=1024B strideB=1152B
gemm,wmma_lds128_db_bt_pad64,fp16,0,1024,141200.250,15208.7808,0.0000,2814.0,2814.0,2814.0,136.80,tile=128x128x16 waves=256 ai=64 strideA=2048B strideB=2176B
gemm,wmma_lds128_db_bt_pad64,fp16,0,2048,1017699.600,16881.0808,0.0000,2814.6,2814.0,2815.0,136.77,tile=128x128x16 waves=1024 ai=64 strideA=4096B strideB=4224B
gemm,wmma_lds128_db_bt_pad64,fp16,0,4096,6673489.700,20594.7652,0.0000,2820.8,2815.0,2826.0,137.56,tile=128x128x16 waves=4096 ai=64 strideA=8192B strideB=8320B
gemm,wmma_reg64_bt_k64_pad128,fp16,0,256,7856.900,4270.6961,0.0000,2821.0,2821.0,2821.0,137.69,tile=64x64x64 waves=16 ai=32 strideA=512B strideB=768B
gemm,wmma_reg64_bt_k64_pad128,fp16,0,512,15974.350,16804.1552,0.0000,2814.0,2814.0,2814.0,137.25,tile=64x64x64 waves=64 ai=32 strideA=1024B strideB=1280B
gemm,wmma_reg64_bt_k64_pad128,fp16,0,1024,112459.650,19095.5925,0.0000,2813.3,2813.0,2814.0,137.32,tile=64x64x64 waves=256 ai=32 strideA=2048B strideB=2304B
gemm,wmma_reg64_bt_k64_pad128,fp16,0,2048,1420422.800,12094.8982,0.0000,2815.5,2814.0,2817.0,136.02,tile=64x64x64 waves=1024 ai=32 strideA=4096B strideB=4352B
gemm,wmma_reg64_bt_k64_pad128,fp16,0,4096,9750798.600,14095.1484,0.0000,2823.4,2816.0,2831.0,137.40,tile=64x64x64 waves=4096 ai=32 strideA=8192B strideB=8448B
gemm,wmma_reg64_pada128,fp16,0,256,9500.050,3532.0269,0.0000,2830.0,2830.0,2830.0,137.13,tile=64x64x16 waves=16 ai=32 strideA=768B strideB=512B
gemm,wmma_reg64_pada128,fp16,0,512,19875.750,13505.6768,0.0000,2823.0,2823.0,2823.0,136.47,tile=64x64x16 waves=64 ai=32 strideA=1280B strideB=1024B
gemm,wmma_reg64_pada128,fp16,0,1024,87305.850,24597.2480,0.0000,2813.0,2813.0,2813.0,136.76,tile=64x64x16 waves=256 ai=32 strideA=2304B strideB=2048B
gemm,wmma_reg64_pada128,fp16,0,2048,617433.100,27824.6650,0.0000,2814.0,2814.0,2814.0,136.97,tile=64x64x16 waves=1024 ai=32 strideA=4352B strideB=4096B
gemm,wmma_reg64_pada128,fp16,0,4096,5588668.500,24592.4326,0.0000,2804.4,2798.0,2812.0,138.31,tile=64x64x16 waves=4096 ai=32 strideA=8448B strideB=8192B
gemm,wmma_reg64x128_pada128,fp16,0,256,19553.150,1716.0627,0.0000,2813.0,2813.0,2813.0,139.50,tile=64x128x16 waves=8 ai=43 strideA=768B strideB=512B
gemm,wmma_reg64x128_pada128,fp16,0,512,38643.400,6946.4761,0.0000,2814.0,2814.0,2814.0,139.19,tile=64x128x16 waves=32 ai=43 strideA=1280B strideB=1024B
gemm,wmma_reg64x128_pada128,fp16,0,1024,109512.050,19609.5649,0.0000,2813.5,2813.0,2814.0,138.05,tile=64x128x16 waves=128 ai=43 strideA=2304B strideB=2048B
gemm,wmma_reg64x128_pada128,fp16,0,2048,742354.450,23142.4075,0.0000,2813.5,2813.0,2814.0,137.09,tile=64x128x16 waves=512 ai=43 strideA=4352B strideB=4096B
gemm,wmma_reg64x128_pada128,fp16,0,4096,5249832.700,26179.6825,0.0000,2816.7,2815.0,2818.0,138.46,tile=64x128x16 waves=2048 ai=43 strideA=8448B strideB=8192B
gemm,wmma_wg128x256_pada128,fp16,0,256,20064.100,1672.3617,0.0000,2813.0,2813.0,2813.0,138.35,tile=128x256x16 waves=8 ai=85 strideA=768B strideB=512B
gemm,wmma_wg128x256_pada128,fp16,0,512,39036.150,6876.5863,0.0000,2814.0,2814.0,2814.0,138.09,tile=128x256x16 waves=32 ai=85 strideA=1280B strideB=1024B
gemm,wmma_wg128x256_pada128,fp16,0,1024,107660.550,19946.8018,0.0000,2814.0,2814.0,2814.0,138.29,tile=128x256x16 waves=128 ai=85 strideA=2304B strideB=2048B
gemm,wmma_wg128x256_pada128,fp16,0,2048,697072.400,24645.7458,0.0000,2814.9,2814.0,2816.0,136.54,tile=128x256x16 waves=512 ai=85 strideA=4352B strideB=4096B
gemm,wmma_wg128x256_pada128,fp16,0,4096,5221498.900,26321.7433,0.0000,2816.3,2815.0,2818.0,138.13,tile=128x256x16 waves=2048 ai=85 strideA=8448B strideB=8192B
gemm,wmma_reg64_bt_padab128,fp16,0,256,7600.400,4414.8245,0.0000,2818.0,2818.0,2818.0,139.04,tile=64x64x16 waves=16 ai=32 strideA=768B strideB=768B
gemm,wmma_reg64_bt_padab128,fp16,0,512,15870.150,16914.4876,0.0000,2813.0,2813.0,2813.0,138.45,tile=64x64x16 waves=64 ai=32 strideA=1280B strideB=1280B
gemm,wmma_reg64_bt_padab128,fp16,0,1024,75593.600,28408.2733,0.0000,2813.0,2813.0,2813.0,137.53,tile=64x64x16 waves=256 ai=32 strideA=2304B strideB=2304B
gemm,wmma_reg64_bt_padab128,fp16,0,2048,906784.900,18945.9145,0.0000,2814.2,2813.0,2815.0,135.61,tile=64x64x16 waves=1024 ai=32 strideA=4352B strideB=4352B
gemm,wmma_reg64_bt_padab128,fp16,0,4096,8772682.200,15666.6970,0.0000,2821.6,2815.0,2828.0,138.00,tile=64x64x16 waves=4096 ai=32 strideA=8448B strideB=8448B
gemm,wmma_reg32_bt,fp16,0,256,4817.150,6965.6191,0.0000,2830.0,2830.0,2830.0,138.59,tile=32x32x16 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_bt,fp16,0,512,25328.100,10598.3258,0.0000,2827.0,2827.0,2827.0,138.10,tile=32x32x16 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_bt,fp16,0,1024,797310.900,2693.4081,0.0000,2814.5,2814.0,2815.0,136.20,tile=32x32x16 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_bt,fp16,0,2048,3840214.450,4473.6744,0.0000,2818.1,2815.0,2821.0,134.43,tile=32x32x16 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_bt,fp16,0,4096,24401311.667,5632.4412,0.0000,2835.1,2820.0,2848.0,132.20,tile=32x32x16 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_bt_hkab2,fp16,0,256,4488.500,7475.6449,0.0000,2850.0,2850.0,2850.0,128.96,tile=32x32x32 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_bt_hkab2,fp16,0,512,25103.650,10693.0847,0.0000,2842.0,2842.0,2842.0,128.77,tile=32x32x32 waves=256 ai=16 strideA=1024B strideB=1024B
