tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.474,0.7,181.5,181.8
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.911,0.0,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.337,0.3,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.456,0.1,0.0,0.0
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,285.992,13.7,7332.9,64.4
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,102.015,4.9,10278.6,100.4
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.996,1.2,262.2,139.3
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.453,0.7,212.0,112.7
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.810,0.1,0.0,43.7
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,454.444,21.8,,
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.476,0.7,169.7,170.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.918,0.0,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.342,0.3,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.559,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.474,0.1,0.0,0.0
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,555.797,26.7,7546.5,33.2
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,119.536,5.7,17544.1,85.7
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.985,2.1,149.0,79.2
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,22.081,1.1,148.4,78.8
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.850,0.1,0.0,43.1
1,w2m1,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,771.018,37.0,,
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.180,0.7,173.0,173.4
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.938,0.0,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.357,0.3,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.491,0.1,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.649,0.1,0.0,0.0
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,up,351.830,16.9,11921.4,52.4
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,down,118.111,5.7,17755.8,86.7
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,43.827,2.1,149.5,79.4
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.695,1.0,151.0,80.2
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.805,0.1,0.0,43.8
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,block,564.883,27.1,,
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.313,0.7,171.5,171.9
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.908,0.0,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.352,0.3,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.494,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.539,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,up,349.087,16.8,12015.1,52.8
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,down,110.664,5.3,18950.6,92.5
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,43.447,2.1,150.8,80.1
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.585,1.0,151.8,80.6
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,combine,2.775,0.1,0.0,44.3
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,block,554.164,26.6,,
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router,15.416,0.7,170.4,170.7
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.911,0.0,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,route,5.357,0.3,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.576,0.1,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,up,349.082,16.8,12015.2,52.8
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,down,107.731,5.2,19466.6,95.1
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,44.737,2.1,146.5,77.8
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.923,1.1,149.5,79.4
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,combine,2.817,0.1,0.0,43.6
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,block,550.550,26.4,,
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router,15.210,0.7,172.7,173.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.911,0.0,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,route,5.349,0.3,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.494,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.536,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,up,347.101,16.7,12083.8,53.1
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,down,126.599,6.1,16565.3,80.9
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,44.005,2.1,148.9,79.1
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.998,1.1,149.0,79.1
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,combine,2.817,0.1,0.0,43.6
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,block,569.020,27.3,,
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router,15.381,0.7,170.8,171.1
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.928,0.0,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,route,5.340,0.3,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.509,0.1,0.0,0.0
