tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
256,down_m8,up_m2,up,91.331,8.9,18369.7,95.5
256,down_m8,up_m2,combine,39.666,3.8,0.0,594.8
256,down_m8,up_m2,block,584.042,56.7,,
256,down_m8,up_m4,norm,29.297,2.8,0.0,536.9
256,down_m8,up_m4,down,417.814,40.5,4216.2,22.5
256,down_m8,up_m4,up,88.467,8.6,18964.4,98.6
256,down_m8,up_m4,combine,42.706,4.1,0.0,552.5
256,down_m8,up_m4,block,578.284,56.1,,
256,down_m8,up_m8,norm,29.563,2.9,0.0,532.0
256,down_m8,up_m8,down,417.457,40.5,4219.9,22.5
256,down_m8,up_m8,up,94.818,9.2,17694.1,92.0
256,down_m8,up_m8,combine,42.679,4.1,0.0,552.8
256,down_m8,up_m8,block,584.517,56.7,,
512,down_m1,up_m1,norm,60.449,5.9,0.0,520.4
512,down_m1,up_m1,down,253.258,24.6,13911.6,57.8
512,down_m1,up_m1,up,228.014,22.1,14716.0,61.3
512,down_m1,up_m1,combine,68.562,6.7,0.0,688.2
512,down_m1,up_m1,block,610.283,59.2,,
512,down_m1,up_m2,norm,54.932,5.3,0.0,572.7
512,down_m1,up_m2,down,254.112,24.6,13864.8,57.6
512,down_m1,up_m2,up,166.544,16.2,20147.5,83.9
512,down_m1,up_m2,combine,68.786,6.7,0.0,686.0
512,down_m1,up_m2,block,544.374,52.8,,
512,down_m1,up_m4,norm,54.458,5.3,0.0,577.6
512,down_m1,up_m4,down,256.166,24.8,13753.6,57.1
512,down_m1,up_m4,up,159.266,15.4,21068.2,87.7
512,down_m1,up_m4,combine,67.980,6.6,0.0,694.1
512,down_m1,up_m4,block,537.870,52.2,,
512,down_m1,up_m8,norm,55.217,5.4,0.0,569.7
512,down_m1,up_m8,down,253.170,24.6,13916.4,57.8
512,down_m1,up_m8,up,161.233,15.6,20811.1,86.6
512,down_m1,up_m8,combine,75.989,7.4,0.0,621.0
512,down_m1,up_m8,block,545.609,52.9,,
512,down_m2,up_m1,norm,54.938,5.3,0.0,572.6
512,down_m2,up_m1,down,253.574,24.6,13894.2,57.7
512,down_m2,up_m1,up,224.315,21.8,14958.6,62.3
512,down_m2,up_m1,combine,68.665,6.7,0.0,687.2
512,down_m2,up_m1,block,601.492,58.3,,
512,down_m2,up_m2,norm,54.746,5.3,0.0,574.6
512,down_m2,up_m2,down,254.336,24.7,13852.6,57.5
512,down_m2,up_m2,up,166.809,16.2,20115.5,83.7
512,down_m2,up_m2,combine,68.448,6.6,0.0,689.4
512,down_m2,up_m2,block,544.339,52.8,,
512,down_m2,up_m4,norm,54.953,5.3,0.0,572.4
512,down_m2,up_m4,down,254.966,24.7,13818.4,57.4
512,down_m2,up_m4,up,153.102,14.9,21916.4,91.2
512,down_m2,up_m4,combine,68.570,6.7,0.0,688.1
512,down_m2,up_m4,block,531.591,51.6,,
512,down_m2,up_m8,norm,55.128,5.3,0.0,570.6
512,down_m2,up_m8,down,253.781,24.6,13882.9,57.7
512,down_m2,up_m8,up,160.267,15.5,20936.6,87.2
512,down_m2,up_m8,combine,74.970,7.3,0.0,629.4
512,down_m2,up_m8,block,544.146,52.8,,
512,down_m4,up_m1,norm,55.181,5.4,0.0,570.1
512,down_m4,up_m1,down,306.693,29.7,11487.8,47.7
512,down_m4,up_m1,up,223.969,21.7,14981.7,62.4
512,down_m4,up_m1,combine,68.667,6.7,0.0,687.2
512,down_m4,up_m1,block,654.510,63.5,,
512,down_m4,up_m2,norm,55.141,5.3,0.0,570.5
512,down_m4,up_m2,down,306.655,29.7,11489.2,47.7
512,down_m4,up_m2,up,167.914,16.3,19983.1,83.2
512,down_m4,up_m2,combine,67.922,6.6,0.0,694.7
512,down_m4,up_m2,block,597.632,58.0,,
512,down_m4,up_m4,norm,55.091,5.3,0.0,571.0
512,down_m4,up_m4,down,312.249,30.3,11283.4,46.9
512,down_m4,up_m4,up,152.828,14.8,21955.7,91.4
512,down_m4,up_m4,combine,68.036,6.6,0.0,693.5
512,down_m4,up_m4,block,588.204,57.1,,
512,down_m4,up_m8,norm,55.277,5.4,0.0,569.1
512,down_m4,up_m8,down,306.425,29.7,11497.8,47.8
512,down_m4,up_m8,up,159.385,15.5,21052.4,87.6
512,down_m4,up_m8,combine,74.760,7.3,0.0,631.2
512,down_m4,up_m8,block,595.847,57.8,,
512,down_m8,up_m1,norm,54.975,5.3,0.0,572.2
512,down_m8,up_m1,down,425.127,41.2,8287.4,34.4
512,down_m8,up_m1,up,224.359,21.8,14955.7,62.3
512,down_m8,up_m1,combine,68.746,6.7,0.0,686.4
512,down_m8,up_m1,block,773.207,75.0,,
512,down_m8,up_m2,norm,54.735,5.3,0.0,574.7
512,down_m8,up_m2,down,423.779,41.1,8313.8,34.5
512,down_m8,up_m2,up,165.974,16.1,20216.7,84.2
512,down_m8,up_m2,combine,68.673,6.7,0.0,687.1
512,down_m8,up_m2,block,713.161,69.2,,
512,down_m8,up_m4,norm,55.273,5.4,0.0,569.1
512,down_m8,up_m4,down,423.516,41.1,8319.0,34.6
512,down_m8,up_m4,up,154.320,15.0,21743.4,90.5
512,down_m8,up_m4,combine,68.024,6.6,0.0,693.7
512,down_m8,up_m4,block,701.133,68.0,,
512,down_m8,up_m8,norm,55.062,5.3,0.0,571.3
512,down_m8,up_m8,down,424.797,41.2,8293.9,34.4
512,down_m8,up_m8,up,165.515,16.1,20272.7,84.4
512,down_m8,up_m8,combine,72.847,7.1,0.0,647.7
512,down_m8,up_m8,block,718.221,69.7,,
1024,down_m1,up_m1,norm,377.099,36.6,0.0,166.8
1024,down_m1,up_m1,down,394.153,38.2,17877.4,63.7
1024,down_m1,up_m1,up,515.151,50.0,13027.0,47.5
1024,down_m1,up_m1,combine,558.357,54.2,0.0,169.0
1024,down_m1,up_m1,block,1844.760,178.9,,
1024,down_m1,up_m2,norm,376.416,36.5,0.0,167.1
1024,down_m1,up_m2,down,393.930,38.2,17887.5,63.8
1024,down_m1,up_m2,up,404.424,39.2,16593.7,60.5
1024,down_m1,up_m2,combine,556.934,54.0,0.0,169.4
1024,down_m1,up_m2,block,1731.704,168.0,,
1024,down_m1,up_m4,norm,376.582,36.5,0.0,167.1
1024,down_m1,up_m4,down,393.628,38.2,17901.2,63.8
1024,down_m1,up_m4,up,365.493,35.5,18361.2,66.9
1024,down_m1,up_m4,combine,555.994,53.9,0.0,169.7
1024,down_m1,up_m4,block,1691.697,164.1,,
1024,down_m1,up_m8,norm,376.796,36.5,0.0,167.0
1024,down_m1,up_m8,down,396.907,38.5,17753.4,63.3
1024,down_m1,up_m8,up,431.955,41.9,15536.1,56.6
1024,down_m1,up_m8,combine,558.244,54.1,0.0,169.1
1024,down_m1,up_m8,block,1763.902,171.1,,
1024,down_m2,up_m1,norm,376.208,36.5,0.0,167.2
1024,down_m2,up_m1,down,329.061,31.9,21413.8,76.3
1024,down_m2,up_m1,up,514.239,49.9,13050.1,47.6
1024,down_m2,up_m1,combine,558.795,54.2,0.0,168.9
1024,down_m2,up_m1,block,1778.303,172.5,,
1024,down_m2,up_m2,norm,377.526,36.6,0.0,166.6
1024,down_m2,up_m2,down,329.578,32.0,21380.2,76.2
1024,down_m2,up_m2,up,404.059,39.2,16608.7,60.5
1024,down_m2,up_m2,combine,555.956,53.9,0.0,169.7
1024,down_m2,up_m2,block,1667.119,161.7,,
1024,down_m2,up_m4,norm,376.544,36.5,0.0,167.1
1024,down_m2,up_m4,down,328.351,31.9,21460.1,76.5
1024,down_m2,up_m4,up,366.319,35.5,18319.8,66.8
1024,down_m2,up_m4,combine,555.505,53.9,0.0,169.9
1024,down_m2,up_m4,block,1626.719,157.8,,
1024,down_m2,up_m8,norm,375.541,36.4,0.0,167.5
1024,down_m2,up_m8,down,330.446,32.1,21324.0,76.0
1024,down_m2,up_m8,up,425.155,41.2,15784.6,57.5
1024,down_m2,up_m8,combine,558.442,54.2,0.0,169.0
1024,down_m2,up_m8,block,1689.584,163.9,,
1024,down_m4,up_m1,norm,376.480,36.5,0.0,167.1
1024,down_m4,up_m1,down,386.730,37.5,18220.5,65.0
1024,down_m4,up_m1,up,514.505,49.9,13043.4,47.5
1024,down_m4,up_m1,combine,558.136,54.1,0.0,169.1
1024,down_m4,up_m1,block,1835.851,178.1,,
1024,down_m4,up_m2,norm,376.833,36.6,0.0,167.0
1024,down_m4,up_m2,down,378.023,36.7,18640.2,66.4
1024,down_m4,up_m2,up,403.759,39.2,16621.0,60.6
1024,down_m4,up_m2,combine,558.032,54.1,0.0,169.1
1024,down_m4,up_m2,block,1716.647,166.5,,
1024,down_m4,up_m4,norm,376.624,36.5,0.0,167.0
1024,down_m4,up_m4,down,389.150,37.7,18107.2,64.5
1024,down_m4,up_m4,up,367.810,35.7,18245.5,66.5
1024,down_m4,up_m4,combine,556.320,54.0,0.0,169.6
1024,down_m4,up_m4,block,1689.904,163.9,,
1024,down_m4,up_m8,norm,376.938,36.6,0.0,166.9
1024,down_m4,up_m8,down,378.387,36.7,18622.3,66.4
1024,down_m4,up_m8,up,436.456,42.3,15375.9,56.0
1024,down_m4,up_m8,combine,558.976,54.2,0.0,168.8
1024,down_m4,up_m8,block,1750.757,169.8,,
1024,down_m8,up_m1,norm,376.411,36.5,0.0,167.1
1024,down_m8,up_m1,down,443.727,43.0,15880.1,56.6
1024,down_m8,up_m1,up,522.473,50.7,12844.5,46.8
1024,down_m8,up_m1,combine,558.383,54.2,0.0,169.0
1024,down_m8,up_m1,block,1900.994,184.4,,
1024,down_m8,up_m2,norm,377.804,36.6,0.0,166.5
1024,down_m8,up_m2,down,441.826,42.9,15948.4,56.9
1024,down_m8,up_m2,up,403.976,39.2,16612.1,60.5
1024,down_m8,up_m2,combine,557.005,54.0,0.0,169.4
1024,down_m8,up_m2,block,1780.611,172.7,,
1024,down_m8,up_m4,norm,375.833,36.5,0.0,167.4
1024,down_m8,up_m4,down,447.270,43.4,15754.3,56.2
1024,down_m8,up_m4,up,368.874,35.8,18192.9,66.3
1024,down_m8,up_m4,combine,556.272,54.0,0.0,169.7
1024,down_m8,up_m4,block,1748.249,169.6,,
1024,down_m8,up_m8,norm,376.590,36.5,0.0,167.1
1024,down_m8,up_m8,down,440.051,42.7,16012.8,57.1
1024,down_m8,up_m8,up,436.326,42.3,15380.4,56.0
1024,down_m8,up_m8,combine,559.774,54.3,0.0,168.6
1024,down_m8,up_m8,block,1812.741,175.8,,
2048,down_m1,up_m1,norm,726.893,70.5,0.0,173.1
2048,down_m1,up_m1,down,849.852,82.4,16582.7,54.2
2048,down_m1,up_m1,up,1006.604,97.6,13333.7,45.1
2048,down_m1,up_m1,combine,1339.885,130.0,0.0,140.9
2048,down_m1,up_m1,block,3923.234,380.6,,
2048,down_m1,up_m2,norm,726.186,70.4,0.0,173.3
2048,down_m1,up_m2,down,858.191,83.2,16421.6,53.7
2048,down_m1,up_m2,up,781.304,75.8,17178.7,58.1
2048,down_m1,up_m2,combine,1342.722,130.2,0.0,140.6
2048,down_m1,up_m2,block,3708.403,359.7,,
2048,down_m1,up_m4,norm,726.632,70.5,0.0,173.2
2048,down_m1,up_m4,down,854.229,82.9,16497.8,54.0
2048,down_m1,up_m4,up,694.458,67.4,19327.0,65.4
2048,down_m1,up_m4,combine,1341.033,130.1,0.0,140.7
2048,down_m1,up_m4,block,3616.352,350.8,,
2048,down_m1,up_m8,norm,726.042,70.4,0.0,173.3
2048,down_m1,up_m8,down,854.422,82.9,16494.0,53.9
2048,down_m1,up_m8,up,778.589,75.5,17238.6,58.3
2048,down_m1,up_m8,combine,1343.929,130.4,0.0,140.4
2048,down_m1,up_m8,block,3702.982,359.2,,
2048,down_m2,up_m1,norm,726.386,70.5,0.0,173.2
2048,down_m2,up_m1,down,593.147,57.5,23759.5,77.7
2048,down_m2,up_m1,up,1006.637,97.6,13333.3,45.1
2048,down_m2,up_m1,combine,1344.005,130.4,0.0,140.4
2048,down_m2,up_m1,block,3670.175,356.0,,
2048,down_m2,up_m2,norm,727.073,70.5,0.0,173.1
2048,down_m2,up_m2,down,596.114,57.8,23641.2,77.3
2048,down_m2,up_m2,up,780.235,75.7,17202.2,58.2
2048,down_m2,up_m2,combine,1339.917,130.0,0.0,140.9
2048,down_m2,up_m2,block,3443.339,334.0,,
2048,down_m2,up_m4,norm,726.447,70.5,0.0,173.2
2048,down_m2,up_m4,down,595.387,57.8,23670.1,77.4
2048,down_m2,up_m4,up,695.043,67.4,19310.7,65.4
2048,down_m2,up_m4,combine,1344.916,130.5,0.0,140.3
2048,down_m2,up_m4,block,3361.793,326.1,,
2048,down_m2,up_m8,norm,726.848,70.5,0.0,173.1
2048,down_m2,up_m8,down,594.629,57.7,23700.3,77.5
2048,down_m2,up_m8,up,783.552,76.0,17129.4,58.0
2048,down_m2,up_m8,combine,1341.241,130.1,0.0,140.7
2048,down_m2,up_m8,block,3446.270,334.3,,
2048,down_m4,up_m1,norm,726.349,70.5,0.0,173.2
2048,down_m4,up_m1,down,527.052,51.1,26739.0,87.4
2048,down_m4,up_m1,up,1010.077,98.0,13287.9,45.0
2048,down_m4,up_m1,combine,1341.216,130.1,0.0,140.7
2048,down_m4,up_m1,block,3604.694,349.7,,
2048,down_m4,up_m2,norm,725.860,70.4,0.0,173.4
2048,down_m4,up_m2,down,525.589,51.0,26813.5,87.7
2048,down_m4,up_m2,up,775.832,75.3,17299.8,58.5
2048,down_m4,up_m2,combine,1341.729,130.1,0.0,140.7
2048,down_m4,up_m2,block,3369.010,326.8,,
2048,down_m4,up_m4,norm,726.256,70.4,0.0,173.3
2048,down_m4,up_m4,down,527.071,51.1,26738.1,87.4
2048,down_m4,up_m4,up,696.439,67.6,19272.0,65.2
2048,down_m4,up_m4,combine,1342.715,130.2,0.0,140.6
2048,down_m4,up_m4,block,3292.481,319.4,,
2048,down_m4,up_m8,norm,725.971,70.4,0.0,173.3
2048,down_m4,up_m8,down,528.550,51.3,26663.3,87.2
2048,down_m4,up_m8,up,787.003,76.3,17054.3,57.7
2048,down_m4,up_m8,combine,1342.042,130.2,0.0,140.6
2048,down_m4,up_m8,block,3383.566,328.2,,
2048,down_m8,up_m1,norm,726.316,70.5,0.0,173.2
2048,down_m8,up_m1,down,650.145,63.1,21676.5,70.9
2048,down_m8,up_m1,up,1005.754,97.6,13345.0,45.2
2048,down_m8,up_m1,combine,1339.580,129.9,0.0,140.9
2048,down_m8,up_m1,block,3721.795,361.0,,
2048,down_m8,up_m2,norm,725.826,70.4,0.0,173.4
2048,down_m8,up_m2,down,650.649,63.1,21659.7,70.8
2048,down_m8,up_m2,up,774.198,75.1,17336.4,58.7
2048,down_m8,up_m2,combine,1345.081,130.5,0.0,140.3
2048,down_m8,up_m2,block,3495.754,339.1,,
2048,down_m8,up_m4,norm,726.314,70.5,0.0,173.2
2048,down_m8,up_m4,down,648.932,62.9,21717.0,71.0
2048,down_m8,up_m4,up,694.789,67.4,19317.8,65.4
2048,down_m8,up_m4,combine,1343.414,130.3,0.0,140.5
2048,down_m8,up_m4,block,3413.449,331.1,,
2048,down_m8,up_m8,norm,725.818,70.4,0.0,173.4
2048,down_m8,up_m8,down,650.261,63.1,21672.6,70.9
2048,down_m8,up_m8,up,791.160,76.7,16964.7,57.4
2048,down_m8,up_m8,combine,1367.100,132.6,0.0,138.1
2048,down_m8,up_m8,block,3534.339,342.8,,
