tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,perm.down,2.471,0.1,0.0,0.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,up,472.347,22.7,8879.7,39.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,down,108.503,5.2,19328.1,113.3
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,shexp.up,34.918,1.7,187.7,52.8
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,shexp.down,18.061,0.9,181.4,68.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,combine,2.962,0.1,0.0,41.5
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,block,664.672,31.9,,
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,router,14.840,0.7,177.0,177.3
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,router.sum,0.893,0.0,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,route,5.347,0.3,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.up,2.529,0.1,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.down,2.416,0.1,0.0,0.0
