tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,up,353.826,17.0,11854.1,52.1
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,down,127.789,6.1,16411.1,96.2
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,43.058,2.1,152.2,80.9
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.898,1.1,149.6,79.5
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.865,0.1,0.0,42.9
1,w4m1,m1/k40,v64w4/v32w4,10,10,640,40,640,block,576.103,27.7,,
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.396,0.7,170.6,170.9
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.886,0.0,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.349,0.3,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.594,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.524,0.1,0.0,0.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,up,347.479,16.7,12070.7,53.0
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,down,113.875,5.5,18416.3,107.9
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,42.918,2.1,152.7,81.1
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.936,1.1,149.4,79.4
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,combine,2.827,0.1,0.0,43.5
1,w4m1,m2/k40,v64w4/v32w4,10,10,640,20,640,block,555.784,26.7,,
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router,15.599,0.7,168.4,168.7
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.896,0.0,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,route,5.329,0.3,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.506,0.1,0.0,0.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,up,347.417,16.7,12072.8,53.1
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,down,110.659,5.3,18951.5,111.0
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.159,2.1,151.8,80.7
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.512,1.0,152.3,80.9
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,combine,2.787,0.1,0.0,44.1
1,w4m1,m4/k40,v64w4/v32w4,10,10,640,10,640,block,549.864,26.4,,
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router,15.336,0.7,171.3,171.6
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.893,0.0,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,route,5.340,0.3,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.501,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.531,0.1,0.0,0.0
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,up,347.244,16.7,12078.8,53.1
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,down,133.911,6.4,15660.8,91.8
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,43.219,2.1,151.6,80.6
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.798,1.0,150.3,79.9
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,combine,2.825,0.1,0.0,43.5
1,w4m1,w2m1/k40,v64w4/v32w4,10,10,640,20,640,block,575.598,27.6,,
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router,15.496,0.7,169.5,169.8
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.891,0.0,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,route,5.397,0.3,0.0,0.0
1,w4m1,w4m1/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.509,0.1,0.0,0.0
